county,median_sale_price,ppsf_year_avg,property_type,state,year
Rensselaer,155000.0,99.05781828002114,Condo/Co-op,New York,2019
Kay,140100.0,70.75757575757575,All Residential,Oklahoma,2019
Graham,126000.0,83.49205158968206,Single Family Residential,North Carolina,2019
Columbia,150000.0,62.91015643953244,Townhouse,Arkansas,2019
Boundary,198000.0,138.45861208669297,Multi-Family (2-4 Unit),Idaho,2019
McDowell,250000.0,124.87206529241377,Townhouse,North Carolina,2019
Allendale,75950.0,2519.7293546811698,Single Family Residential,South Carolina,2019
New Haven,330000.0,117.42587657311536,Townhouse,Connecticut,2019
Quitman,180000.0,100.07788976246236,Single Family Residential,Georgia,2019
Orleans,190000.0,104.92068126682317,Townhouse,Vermont,2019
Holmes,150000.0,108.12469267701309,Multi-Family (2-4 Unit),Ohio,2019
Whiteside,335000.0,114.45165698667576,Single Family Residential,Illinois,2019
Tallahatchie,48000.0,38.48234734397346,All Residential,Mississippi,2019
Terrell,58275.0,16.053719008264462,Single Family Residential,Georgia,2019
Bayfield,95000.0,115.25160593295922,Multi-Family (2-4 Unit),Wisconsin,2019
Watauga,255000.0,190.1916711216522,Condo/Co-op,North Carolina,2019
Habersham,104500.0,105.99748291196164,Multi-Family (2-4 Unit),Georgia,2019
Fayette,195000.0,77.48457003409425,Condo/Co-op,Ohio,2019
Dorchester,55000.0,110.44271943287556,Multi-Family (2-4 Unit),Maryland,2019
Owsley,109000.0,70.55154734735886,All Residential,Kentucky,2019
Tipton,215000.0,101.72801141779604,Townhouse,Tennessee,2019
Thayer,1000.0,0.9049773755656108,Single Family Residential,Nebraska,2019
Iroquois,60000.0,55.38262662608299,Townhouse,Illinois,2019
Wharton,170500.0,97.22040630092856,Townhouse,Texas,2019
Shoshone,192500.0,105.11748841696878,Townhouse,Idaho,2019
Wayne,65000.0,96.41019371392488,Townhouse,Ohio,2019
Juniata,85000.0,102.1732850051162,Townhouse,Pennsylvania,2019
Bayfield,70000.0,115.25160593295922,Townhouse,Wisconsin,2019
Van Zandt,32500.0,292.674737493312,All Residential,Texas,2019
Ingham,63950.0,79.59597457790517,Townhouse,Michigan,2019
Wise,290000.0,117.62563710702749,Multi-Family (2-4 Unit),Texas,2019
Haywood,103250.0,139.13078924012154,Condo/Co-op,North Carolina,2019
Mitchell,20000.0,9.376465072667605,Single Family Residential,Georgia,2019
Pope,14000.0,7414.345209767879,Multi-Family (2-4 Unit),Minnesota,2019
Washington Parish,153000.0,57.01583099270282,Townhouse,Louisiana,2019
Kemper,80000.0,69.26406926406926,Single Family Residential,Mississippi,2019
Vance,65000.0,81.30862611170055,Multi-Family (2-4 Unit),North Carolina,2019
Wabasha,109000.0,117.17667612458588,Townhouse,Minnesota,2019
Polk,251000.0,129.94306037805308,Townhouse,North Carolina,2019
Armstrong,8000.0,59.91615570525874,Townhouse,Pennsylvania,2019
Poinsett,178600.0,59.566390240111495,Multi-Family (2-4 Unit),Arkansas,2019
Franklin City,195000.0,73.09036760567706,Multi-Family (2-4 Unit),Virginia,2019
Jefferson Davis,15000.0,6.263048016701461,Single Family Residential,Mississippi,2019
Wilcox,202000.0,153.97536394176933,Single Family Residential,Georgia,2019
Hamblen,147000.0,89.97491144086565,Multi-Family (2-4 Unit),Tennessee,2019
Cass,255000.0,109.4184397064676,Condo/Co-op,Michigan,2019
Dukes,479300.0,565.5783680520276,Multi-Family (2-4 Unit),Massachusetts,2019
Vilas,70000.0,153.93062420444912,Multi-Family (2-4 Unit),Wisconsin,2019
Sumter,66330.0,73.91843898594367,All Residential,South Carolina,2019
Rankin,115000.0,105.03536291885749,Multi-Family (2-4 Unit),Mississippi,2019
Franklin,60100.0,82.73090116442081,Condo/Co-op,Kansas,2019
Trempealeau,170000.0,85.8355744881022,Condo/Co-op,Wisconsin,2019
Cherokee,45000.0,81.97853915663357,Condo/Co-op,Oklahoma,2019
Clarke,565000.0,209.25925925925927,All Residential,Mississippi,2019
Lincoln,145000.0,124.02218313438289,Multi-Family (2-4 Unit),Missouri,2019
Butler,57000.0,75.03906912588783,Multi-Family (2-4 Unit),Missouri,2019
Carbon,109900.0,75.62914294886066,Condo/Co-op,Utah,2019
Lee,121500.0,98.3350735449892,Condo/Co-op,North Carolina,2019
Franklin,163000.0,106.38046285623275,Townhouse,Idaho,2019
Seminole,230000.0,131.6218021628843,Single Family Residential,Georgia,2019
Bay,169000.0,69.96959439167037,Condo/Co-op,Michigan,2019
Morgan,215000.0,125.36201366549136,Condo/Co-op,Georgia,2019
Koochiching,65000.0,65.08074697911889,Multi-Family (2-4 Unit),Minnesota,2019
Dickson,150000.0,133.43780061432363,Townhouse,Tennessee,2019
Chisago,160000.0,138.85289361641006,Multi-Family (2-4 Unit),Minnesota,2019
Dodge,39300.0,111.11577731340736,Condo/Co-op,Minnesota,2019
Winston,111000.0,68.56084002470661,Single Family Residential,Mississippi,2019
Oktibbeha,171000.0,145.53191489361703,All Residential,Mississippi,2019
Effingham,119900.0,102.77119869142214,Multi-Family (2-4 Unit),Georgia,2019
Bradley,94000.0,105.94121008522994,Multi-Family (2-4 Unit),Tennessee,2019
Sanilac,52000.0,92.24116452349966,Multi-Family (2-4 Unit),Michigan,2019
Houston,63000.0,83.66834621181546,Condo/Co-op,Georgia,2019
Tunica,32000.0,54.97876707247762,Townhouse,Mississippi,2019
Swain,105800.0,231.36907381243324,Single Family Residential,North Carolina,2019
Madison,450000.0,150.45585914893212,Multi-Family (2-4 Unit),North Carolina,2019
Kaufman,372609.0,116.61106966332888,Townhouse,Texas,2019
Lincoln,117000.0,76.41669759894698,Multi-Family (2-4 Unit),Oklahoma,2019
Waushara,214900.0,93.07333348152018,Townhouse,Wisconsin,2019
Hot Spring,190000.0,71.31627621289508,Multi-Family (2-4 Unit),Arkansas,2019
Paulding,58000.0,67.77752849196298,Multi-Family (2-4 Unit),Ohio,2019
Grand Isle,395000.0,158.44493868288458,Multi-Family (2-4 Unit),Vermont,2019
Haralson,161000.0,98.5440873639186,Multi-Family (2-4 Unit),Georgia,2019
Mineral,100000.0,85.77438310264628,Multi-Family (2-4 Unit),Nevada,2019
Yancey,238000.0,132.44761690988605,Multi-Family (2-4 Unit),North Carolina,2019
Hopkins,450000.0,92.57468397569656,Townhouse,Texas,2019
Carroll,89000.0,40.900735294117645,Single Family Residential,Mississippi,2019
Bedford,130000.0,118.13966673742486,Townhouse,Tennessee,2019
Rowan,150000.0,82.13066920560352,Townhouse,Kentucky,2019
Campbell,84750.0,104.11438353795536,Multi-Family (2-4 Unit),Tennessee,2019
Pipestone,59900.0,54.96235313195817,Townhouse,Minnesota,2019
St. Clair,162900.0,108.2614158487169,Condo/Co-op,Alabama,2019
Chester,51000.0,81.55878727971735,Multi-Family (2-4 Unit),South Carolina,2019
Swain,3808000.0,231.36907381243324,Townhouse,North Carolina,2019
King George,130000.0,128.42027424760207,Multi-Family (2-4 Unit),Virginia,2019
Erath,146700.0,102.46771683054,Townhouse,Texas,2019
Crawford,129900.0,81.91432146525285,Townhouse,Arkansas,2019
Stonewall,29000.0,24.48096735145303,Single Family Residential,Texas,2019
Choctaw,106000.0,55.78947368421053,Single Family Residential,Mississippi,2019
Tipton,76000.0,72.1079402324348,Condo/Co-op,Indiana,2019
Montgomery,70000.0,42.01680672268908,All Residential,Mississippi,2019
Amador,375000.0,208.6189850911068,Multi-Family (2-4 Unit),California,2019
Owen,75650.0,84.99681952918112,Condo/Co-op,Kentucky,2019
Henry,63800.0,50.76851238887839,All Residential,Tennessee,2019
Alpine,307500.0,228.22575690078853,Condo/Co-op,California,2019
Clear Creek,290000.0,221.69891647663303,Multi-Family (2-4 Unit),Colorado,2019
Bossier Parish,245000.0,144.7883688517034,Single Family Residential,Louisiana,2019
Lewis,105000.0,86.25842974723653,Multi-Family (2-4 Unit),Idaho,2019
Limestone,58300.0,113.50535916550857,Multi-Family (2-4 Unit),Alabama,2019
Cuming,195000.0,69.2471590909091,Single Family Residential,Nebraska,2019
Stewart,139900.0,92.40247225780612,Townhouse,Tennessee,2019
Baldwin,90000.0,85.7043017670283,Multi-Family (2-4 Unit),Georgia,2019
Haralson,113000.0,98.5440873639186,Townhouse,Georgia,2019
Warren,130000.0,144.8421811136731,Multi-Family (2-4 Unit),Iowa,2019
Mercer,127000.0,81.57929735534961,Townhouse,Kentucky,2019
Kanabec,75000.0,104.07635027612145,Multi-Family (2-4 Unit),Minnesota,2019
Page,208000.0,104.2217404092348,Multi-Family (2-4 Unit),Virginia,2019
Canadian,113000.0,102.12254277701392,Condo/Co-op,Oklahoma,2019
Salem,55500.0,75.77081643128082,Condo/Co-op,New Jersey,2019
Weakley,95000.0,56.71641791044776,All Residential,Tennessee,2019
Hampshire,57500.0,94.48224683851868,Townhouse,West Virginia,2019
La Crosse,279000.0,109.26909492233943,Townhouse,Wisconsin,2019
Schleicher,960000.0,457.1428571428572,Single Family Residential,Texas,2019
Wadena,75000.0,76.17025879021308,Multi-Family (2-4 Unit),Minnesota,2019
Lawrence,54600.0,18.98375164965553,Single Family Residential,Ohio,2019
Brown,91600.0,78.82473653920538,Townhouse,Texas,2019
Jackson,75000.0,92.9195089290698,Multi-Family (2-4 Unit),Kentucky,2019
Lac qui Parle,185000.0,47.130792766543394,Multi-Family (2-4 Unit),Minnesota,2019
Montgomery,287900.0,83.64261728757073,Condo/Co-op,Kentucky,2019
Jefferson Davis,15000.0,6.263048016701461,All Residential,Mississippi,2019
Ashley,95000.0,55.07906067129559,Single Family Residential,Arkansas,2019
Bourbon,60000.0,51.1598551243024,Multi-Family (2-4 Unit),Kansas,2019
Simpson,38000.0,70.49077766823163,Multi-Family (2-4 Unit),Mississippi,2019
Cherokee,126000.0,100.18753971897132,Townhouse,Alabama,2019
Greene,49000.0,52.58754548179787,Multi-Family (2-4 Unit),Iowa,2019
Spencer,45000.0,113.79517372057848,Multi-Family (2-4 Unit),Kentucky,2019
Maverick,126000.0,74.51212300413955,All Residential,Texas,2019
Price,148000.0,84.96979142770644,Multi-Family (2-4 Unit),Wisconsin,2019
Prince George,218500.0,118.26103881961346,Multi-Family (2-4 Unit),Virginia,2019
Alexander,145000.0,104.15924067666276,Multi-Family (2-4 Unit),North Carolina,2019
Elbert,282000.0,71.53215652070224,Condo/Co-op,Georgia,2019
Douglas,422500.0,194.26059435197217,Multi-Family (2-4 Unit),Colorado,2019
Lamar,370000.0,102.26644555002764,All Residential,Texas,2019
Giles,55000.0,93.05167727113276,Multi-Family (2-4 Unit),Tennessee,2019
Izard,32500.0,58.988776566324205,Condo/Co-op,Arkansas,2019
Wagoner,177000.0,100.16441742863664,Condo/Co-op,Oklahoma,2019
Gooding,115000.0,89.29839687083806,Multi-Family (2-4 Unit),Idaho,2019
Hill,182000.0,89.24607339128592,Townhouse,Texas,2019
Nassau,265450.0,184.8990053042592,Townhouse,Florida,2019
McIntosh,135000.0,79.55753738793825,Condo/Co-op,Oklahoma,2019
Polk,60000.0,74.63476019684468,Townhouse,Georgia,2019
Calhoun,145000.0,65.41119278917448,Condo/Co-op,Illinois,2019
Franklin,220000.0,106.38046285623275,Multi-Family (2-4 Unit),Idaho,2019
Grady,125550.0,92.7181907696192,Condo/Co-op,Oklahoma,2019
Marion,97500.0,58.93960582717973,Condo/Co-op,Ohio,2019
Polk,23000.0,65.8235073961715,Multi-Family (2-4 Unit),Arkansas,2019
Miami,190000.0,81.33592605495673,Townhouse,Ohio,2019
Stephens,46000.0,71.0086481844946,All Residential,Oklahoma,2019
Rio Blanco,45000.0,111.51838562566104,Multi-Family (2-4 Unit),Colorado,2019
Caddo,175000.0,57.10045692606269,Townhouse,Oklahoma,2019
Nobles,150000.0,95.71783147415977,Multi-Family (2-4 Unit),Minnesota,2019
Yuma,135000.0,73.96186402668387,Townhouse,Colorado,2019
Huron,227500.0,82.37161472114228,Multi-Family (2-4 Unit),Ohio,2019
Laurens,220000.0,79.45003035706584,Townhouse,Georgia,2019
Shelby,43000.0,115.5852331031454,Multi-Family (2-4 Unit),Kentucky,2019
Duchesne,242000.0,91.1842870749897,Multi-Family (2-4 Unit),Utah,2019
Bristol,694000.0,190.9325452905676,Townhouse,Rhode Island,2019
Jefferson,447390.5,246.30570765491493,Multi-Family (2-4 Unit),Washington,2019
Montague,37900.0,82.17156547962573,Multi-Family (2-4 Unit),Texas,2019
Benton,135000.0,78.56718852227442,All Residential,Tennessee,2019
Henderson,182000.0,111.74048685786178,Multi-Family (2-4 Unit),Texas,2019
Calhoun,105000.0,47.511312217194565,Single Family Residential,Arkansas,2019
Dodge,93000.0,57.76930878693884,Multi-Family (2-4 Unit),Georgia,2019
Nicholas,16500.0,63.620408150786986,Multi-Family (2-4 Unit),Kentucky,2019
Morgan,650000.0,59.16576795693083,Multi-Family (2-4 Unit),Kentucky,2019
Sherburne,79900.0,124.56290248738024,Condo/Co-op,Minnesota,2019
Appling,20000.0,16.06425702811245,All Residential,Georgia,2019
Saline,180000.0,78.57799219042577,Condo/Co-op,Nebraska,2019
Adams,139000.0,190.86692261181145,Condo/Co-op,Idaho,2019
McLennan,135000.0,84.1733372711859,Condo/Co-op,Texas,2019
La Salle,420000.0,350.0,All Residential,Texas,2019
Cochise,70000.0,83.50787207643621,Condo/Co-op,Arizona,2019
Okeechobee,29500.0,110.07357030746668,Townhouse,Florida,2019
Baker,28539.0,17.75917859365277,All Residential,Georgia,2019
Chippewa,109000.0,65.74496907244578,Multi-Family (2-4 Unit),Minnesota,2019
Gila,195000.0,158.45884299671812,Condo/Co-op,Arizona,2019
Unicoi,362500.0,138.5703363914373,Single Family Residential,Tennessee,2019
Garfield,90000.0,62.893081761006286,All Residential,Oklahoma,2019
Sevier,220000.0,91.97128530987077,Multi-Family (2-4 Unit),Utah,2019
Marshall,8500.0,89.11736597596393,Multi-Family (2-4 Unit),Mississippi,2019
DeWitt,465000.0,97.8950362799389,Multi-Family (2-4 Unit),Texas,2019
Summit,700000.0,390.0935823098684,Multi-Family (2-4 Unit),Utah,2019
Pulaski,110000.0,85.31516659424861,Condo/Co-op,Missouri,2019
Rabun,192000.0,118.23928761844353,Multi-Family (2-4 Unit),Georgia,2019
Cassia,255500.0,87.05583341878064,Townhouse,Idaho,2019
Rowan,100000.0,82.13066920560352,Multi-Family (2-4 Unit),Kentucky,2019
Calaveras,209000.0,194.7391509612665,Townhouse,California,2019
Whitfield,134025.0,94.00590873110396,Condo/Co-op,Georgia,2019
Lincoln,110100.0,101.93774525277382,Townhouse,Colorado,2019
Waseca,135000.0,83.40203863310778,Condo/Co-op,Minnesota,2019
Lee,61000.0,25.22746071133168,All Residential,Arkansas,2019
Sutter,245000.0,172.45601293117906,Multi-Family (2-4 Unit),California,2019
Warren,175000.0,128.6735810789902,Multi-Family (2-4 Unit),Virginia,2019
Jefferson,245281.0,246.30570765491493,Townhouse,Washington,2019
Wyandotte,680000.0,88.94908818565509,Condo/Co-op,Kansas,2019
Idaho,140000.0,105.73019569026508,Multi-Family (2-4 Unit),Idaho,2019
Craighead,50000.0,87.05309748571854,Townhouse,Arkansas,2019
Orange,185000.0,115.82779740253105,Multi-Family (2-4 Unit),Virginia,2019
Harrison,163000.0,79.00552274904967,Townhouse,Iowa,2019
Phillips,250000.0,83.76921274644134,Condo/Co-op,Colorado,2019
Mille Lacs,125000.0,117.2872649860589,Multi-Family (2-4 Unit),Minnesota,2019
King William,265000.0,136.62079049460007,Condo/Co-op,Virginia,2019
Glades,91250.0,104.29509750635378,Condo/Co-op,Florida,2019
Hood River,475000.0,258.02928480521393,Multi-Family (2-4 Unit),Oregon,2019
Edwards,175000.0,364.58333333333326,All Residential,Texas,2019
Alexander,143500.0,104.15924067666276,Townhouse,North Carolina,2019
Tulsa,167500.0,84.38620460852114,All Residential,Oklahoma,2018
Hamilton,153000.0,69.12995879619056,Single Family Residential,Texas,2018
Idaho,175000.0,104.98708579635937,Single Family Residential,Idaho,2018
Pasco,200000.0,99.37633700449894,All Residential,Florida,2018
Pike,84500.0,57.797850215088594,All Residential,Arkansas,2018
Richmond City,249500.0,155.24018022763457,All Residential,Virginia,2018
Cleveland,176000.0,48.70279020376044,All Residential,Arkansas,2018
Bell,173000.0,89.9950649977341,Multi-Family (2-4 Unit),Texas,2018
Copiah,120000.0,61.650477593559934,Single Family Residential,Mississippi,2018
Tolland,133000.0,103.98552391707774,Multi-Family (2-4 Unit),Connecticut,2018
Summit,210000.0,82.37425797598095,Townhouse,Ohio,2018
Walker,175100.0,105.608627574016,All Residential,Texas,2018
Minidoka,284000.0,92.56036719389584,Townhouse,Idaho,2018
El Paso,154975.0,82.23469494480405,Single Family Residential,Texas,2018
Saratoga,123670.0,138.28265253257496,Multi-Family (2-4 Unit),New York,2018
Escambia,400000.0,142.11441981254103,Condo/Co-op,Florida,2018
Whatcom,288000.0,218.9902413329535,Townhouse,Washington,2018
Gilliam,125000.0,62.90563152226441,All Residential,Oregon,2018
McHenry,106500.0,104.11549269295568,Condo/Co-op,Illinois,2018
Bergen,567000.0,259.7278724356308,Townhouse,New Jersey,2018
Allegan,144250.0,122.37854067152072,Multi-Family (2-4 Unit),Michigan,2018
Cortland,90000.0,69.62967298448083,Townhouse,New York,2018
Washington,275000.0,158.43473592015735,Condo/Co-op,Utah,2018
McHenry,213000.0,104.11549269295568,All Residential,Illinois,2018
Montague,153000.0,73.6077178817007,Single Family Residential,Texas,2018
Meriwether,109950.0,67.33624136147982,Single Family Residential,Georgia,2018
Randolph,119000.0,49.66163522844274,All Residential,Arkansas,2018
Lincoln,135000.0,48.92205411832477,All Residential,Arkansas,2018
Hernando,72000.0,85.28552931037993,Townhouse,Florida,2018
Madison,126000.0,78.65885079983762,All Residential,New York,2018
Eau Claire,141200.0,90.79076887948683,Condo/Co-op,Wisconsin,2018
Stevens,131545.0,69.60346168425887,All Residential,Minnesota,2018
Norfolk,195450.0,122.56376018587147,Condo/Co-op,Virginia,2018
Lebanon,182450.0,88.67784107280801,Single Family Residential,Pennsylvania,2018
Laclede,24900.0,249.0,Single Family Residential,Missouri,2018
New Haven,223950.0,111.4375663154918,All Residential,Connecticut,2018
Chittenden,180000.0,171.647544932761,Condo/Co-op,Vermont,2018
Pontotoc,125000.0,77.14961719092611,All Residential,Oklahoma,2018
Routt,302000.0,301.6672272296473,Condo/Co-op,Colorado,2018
Georgetown,265000.0,134.74669736930488,All Residential,South Carolina,2018
York,190000.0,85.13363241447266,Single Family Residential,Pennsylvania,2018
Oswego,78250.0,57.44396269534513,Multi-Family (2-4 Unit),New York,2018
Boone,220000.0,94.33143140524516,Condo/Co-op,Indiana,2018
St. Clair,115000.0,103.13221202507242,Townhouse,Alabama,2018
Eagle,722500.0,337.7115426675463,All Residential,Colorado,2018
Eau Claire,179900.0,90.79076887948683,Single Family Residential,Wisconsin,2018
Izard,47000.0,47.62675609428986,All Residential,Arkansas,2018
St. Croix,180000.0,125.51200785371628,Townhouse,Wisconsin,2018
Llano,525000.0,185.5929277802039,Single Family Residential,Texas,2018
Sheboygan,159950.0,86.7460332287712,Condo/Co-op,Wisconsin,2018
Manistee,121500.0,118.09268789383,Single Family Residential,Michigan,2018
Bronx,655000.0,273.8337075150568,Multi-Family (2-4 Unit),New York,2018
Worcester,249000.0,147.47629806871663,Multi-Family (2-4 Unit),Massachusetts,2018
Monroe,150000.0,89.80110430165696,Single Family Residential,Tennessee,2018
Thurston,315000.0,159.33215711222428,Single Family Residential,Washington,2018
Trousdale,187950.0,112.23849416876674,Single Family Residential,Tennessee,2018
Sharp,47450.0,44.88444148475541,Townhouse,Arkansas,2018
Kenai Peninsula Borough,205500.0,137.42105990954587,All Residential,Alaska,2018
Pottawatomie,121550.0,67.35595890975776,Single Family Residential,Oklahoma,2018
Adams,122500.0,61.201644526623966,All Residential,Ohio,2018
Lampasas,131569.0,98.77387455609878,All Residential,Texas,2018
Mason,232224.5,152.95534958424585,Single Family Residential,Washington,2018
Clearwater,104450.0,56.68207818228098,All Residential,Minnesota,2018
St. Lucie,143000.0,119.54350505910902,Townhouse,Florida,2018
Uintah,202500.0,83.90455031147954,Single Family Residential,Utah,2018
Wahkiakum,225000.0,144.53041989752745,Single Family Residential,Washington,2018
Putnam,320000.0,138.0692318335046,All Residential,Georgia,2018
Shoshone,111000.0,97.12488208843187,Condo/Co-op,Idaho,2018
Kendall,110000.0,140.2052667940593,Condo/Co-op,Texas,2018
Rock,158600.0,86.67026501575897,Condo/Co-op,Wisconsin,2018
Jefferson,108750.0,47.95393389191352,Single Family Residential,Arkansas,2018
